City,Area Locality,Rent,Size,BHK,Bathroom,Furnishing Status,Tenant Preferred
coimbatore,saravanampatti,10893,729,2,1,unfurnished,bachelors/family
coimbatore,gandhipuram,18383,805,2,2,semi-furnished,bachelors/family
coimbatore,kovaipudur,23574,2012,3,2,semi-furnished,family
coimbatore,kovaipudur,8067,828,2,1,unfurnished,bachelors/family
coimbatore,town hall,14177,509,1,1,semi-furnished,bachelors/family
coimbatore,race course,6465,822,2,2,unfurnished,family
coimbatore,kalapatti,23892,1069,2,2,semi-furnished,family
coimbatore,thudiyalur,15963,1073,2,2,semi-furnished,bachelors/family
coimbatore,town hall,4719,234,1,1,unfurnished,bachelors/family
coimbatore,rs puram,12438,978,2,2,semi-furnished,bachelors/family
coimbatore,race course,4252,158,1,1,semi-furnished,bachelors/family
coimbatore,ukkadam,21699,2123,3,2,semi-furnished,family
coimbatore,kovaipudur,7904,793,2,1,unfurnished,bachelors/family
coimbatore,thudiyalur,10059,1739,3,3,unfurnished,bachelors/family
coimbatore,kuniamuthur,23533,2035,3,2,semi-furnished,family
coimbatore,kovaipudur,81439,3510,3,3,semi-furnished,bachelors/family
coimbatore,town hall,10485,637,2,2,semi-furnished,family
coimbatore,kovaipudur,41816,1452,3,2,unfurnished,bachelors
coimbatore,avinashi road,14880,529,1,1,semi-furnished,bachelors/family
coimbatore,kovaipudur,12591,1012,3,2,furnished,bachelors/family
coimbatore,singanallur,8276,1037,2,2,semi-furnished,bachelors/family
coimbatore,ukkadam,7546,831,2,1,unfurnished,bachelors/family
coimbatore,kuniamuthur,9901,1675,3,3,unfurnished,bachelors/family
coimbatore,thudiyalur,25500,2106,3,4,semi-furnished,family
coimbatore,race course,17795,749,2,2,semi-furnished,bachelors
coimbatore,kuniamuthur,23701,1968,3,2,semi-furnished,family
coimbatore,kuniamuthur,16188,750,2,2,unfurnished,bachelors/family
coimbatore,ukkadam,20274,1061,3,2,unfurnished,bachelors/family
coimbatore,avinashi road,10832,688,2,2,semi-furnished,family
coimbatore,race course,11509,1285,3,3,semi-furnished,bachelors
coimbatore,singanallur,14679,1308,2,2,semi-furnished,bachelors/family
coimbatore,town hall,18109,743,2,2,semi-furnished,bachelors/family
coimbatore,singanallur,186580,2191,4,4,semi-furnished,bachelors/family
coimbatore,ukkadam,16034,836,2,2,semi-furnished,bachelors/family
coimbatore,peelamedu,5066,422,1,1,unfurnished,bachelors/family
coimbatore,ukkadam,35633,1532,3,3,semi-furnished,bachelors/family
coimbatore,peelamedu,24887,1129,3,3,unfurnished,bachelors/family
coimbatore,town hall,13890,1093,2,2,unfurnished,family
coimbatore,kovaipudur,10679,750,2,2,unfurnished,bachelors/family
coimbatore,kovaipudur,14773,835,2,2,semi-furnished,bachelors/family
coimbatore,gandhipuram,10158,961,2,2,semi-furnished,bachelors/family
coimbatore,thudiyalur,7756,854,2,1,unfurnished,bachelors/family
coimbatore,race course,35168,1362,3,2,semi-furnished,bachelors
coimbatore,gandhipuram,12653,990,3,2,furnished,bachelors/family
coimbatore,kuniamuthur,8206,638,1,2,unfurnished,bachelors/family
coimbatore,kovaipudur,14895,471,1,1,semi-furnished,family
coimbatore,ukkadam,11108,1017,2,2,semi-furnished,bachelors/family
coimbatore,race course,14681,816,2,2,semi-furnished,bachelors/family
coimbatore,gandhipuram,24482,1963,3,4,semi-furnished,bachelors/family
coimbatore,town hall,15586,697,2,2,furnished,bachelors/family
coimbatore,thudiyalur,22001,1098,2,2,furnished,bachelors/family
coimbatore,ukkadam,5630,363,1,1,unfurnished,bachelors/family
coimbatore,singanallur,8435,626,1,1,unfurnished,bachelors/family
vellore,katpadi,28900,979,2,2,semi-furnished,bachelors
chennai,"vadapalani, jawaharlal nehru road",13600,586,1,1,semi-furnished,bachelors
tiruppur,"kumaran road, avinashi road",15200,925,2,2,furnished,bachelors/family
madurai,"villapuram, bypass road",10200,710,1,1,unfurnished,bachelors/family
chennai,nungambakkam,23700,833,2,2,semi-furnished,family
chennai,medavakkam,20200,930,2,1,semi-furnished,bachelors/family
salem,"suramangalam, erode road",11800,439,1,1,semi-furnished,family
tirunelveli,"town, madurai road",16900,653,2,1,semi-furnished,bachelors/family
tiruchirappalli,panjappur,26500,1330,3,3,unfurnished,bachelors/family
erode,"veerappanchatram, bhavani road",15200,930,2,2,semi-furnished,bachelors/family
coimbatore,vadavalli,13300,717,2,2,unfurnished,bachelors/family
chennai,"mogappair, mount road",49200,1647,3,2,unfurnished,family
madurai,anna nagar,22500,1126,2,2,unfurnished,family
chennai,"chromepet, arcot road",75400,2273,4,2,unfurnished,bachelors
chennai,"nungambakkam, gst road",22400,741,2,1,unfurnished,bachelors/family
salem,sodal,21200,893,2,1,unfurnished,bachelors/family
chennai,"kilpauk, inner ring road",10300,551,1,1,unfurnished,bachelors/family
coimbatore,gandhipuram,20000,610,1,1,unfurnished,bachelors/family
chennai,thoraipakkam,46500,1310,3,2,semi-furnished,family
madurai,kk nagar,31200,1357,3,3,semi-furnished,bachelors/family
chennai,tambaram,12900,494,1,1,unfurnished,bachelors/family
kumbakonam,"darasuram, swamimalai road",10200,610,1,1,unfurnished,bachelors
coimbatore,"gandhipuram, avinashi road",21000,712,2,1,semi-furnished,family
thoothukudi,junction,17800,1073,2,2,semi-furnished,bachelors/family
tiruchirappalli,"thuvakudi, madurai road",23000,900,2,1,unfurnished,bachelors/family
salem,gorimedu,7900,438,1,1,furnished,family
chennai,medavakkam,17700,522,1,1,semi-furnished,family
salem,"meiyanur, bangalore bypass",13200,692,2,1,semi-furnished,bachelors/family
tirunelveli,"vasantha nagar, tenkasi road",7400,424,1,1,semi-furnished,bachelors/family
chennai,"kilpauk, sardar patel road",20900,874,2,2,unfurnished,bachelors/family
salem,"fairlands, erode road",17500,863,2,1,semi-furnished,bachelors/family
villupuram,vikravandi road,9700,583,1,1,semi-furnished,bachelors/family
salem,suramangalam,10500,611,1,1,unfurnished,bachelors/family
karur,thathonimalai,20000,853,2,1,unfurnished,bachelors
erode,bhavani road,23600,788,2,1,semi-furnished,bachelors/family
coimbatore,kuniamuthur,35400,1099,2,1,unfurnished,bachelors/family
tiruchirappalli,"manachanallur, karur bypass",20400,975,2,2,unfurnished,bachelors/family
erode,karungalpalayam,18100,620,1,1,semi-furnished,bachelors
thanjavur,thanjavur town,9200,585,1,1,furnished,family
chennai,"chromepet, inner ring road",16400,687,2,1,semi-furnished,bachelors
sivakasi,sivakasi town,18700,918,2,2,unfurnished,family
chennai,"tambaram, old mahabalipuram road",14900,535,1,1,furnished,bachelors
sivakasi,pallapatti,30300,1345,3,3,unfurnished,family
tiruppur,"uthukuli road, palladam road",10500,748,1,1,unfurnished,family
karur,"velliyanai road, salem road",18600,1018,2,1,semi-furnished,bachelors/family
tiruchirappalli,cantonment,17000,818,2,1,unfurnished,bachelors
tiruppur,palladam road,12000,636,1,1,unfurnished,bachelors/family
coimbatore,vadavalli,45000,1296,3,3,unfurnished,bachelors/family
tirunelveli,"kk nagar, tenkasi road",6700,388,1,1,unfurnished,family
villupuram,vikravandi road,20700,998,2,2,semi-furnished,family
kumbakonam,kumbakonam town,17300,781,2,2,furnished,bachelors/family
erode,thindal,20700,1116,3,2,unfurnished,family
tiruchirappalli,thuvakudi,24000,1028,2,2,semi-furnished,bachelors/family
chennai,medavakkam,24000,814,2,1,unfurnished,bachelors/family
tirunelveli,melapalayam,20300,993,2,1,unfurnished,bachelors
coimbatore,"singanallur, trichy road",26500,872,2,1,unfurnished,bachelors
salem,fairlands,16100,812,2,1,semi-furnished,family
vellore,katpadi,25500,951,2,2,unfurnished,bachelors
chennai,"kilpauk, inner ring road",23500,894,2,1,unfurnished,bachelors/family
thanjavur,voc nagar,17100,939,2,2,furnished,bachelors/family
chennai,"vadapalani, arcot road",33200,1263,3,3,unfurnished,bachelors/family
tirunelveli,"thachanallur, madurai road",22200,851,2,1,unfurnished,family
kanchipuram,big kanchipuram,14200,1023,2,1,unfurnished,family
thanjavur,voc nagar,20500,869,2,2,unfurnished,bachelors
chennai,"porur, gst road",36000,1686,4,4,semi-furnished,family
madurai,"anna nagar, bypass road",26100,889,2,2,semi-furnished,family
madurai,"thirunagar, trichy road",25000,932,2,2,semi-furnished,bachelors
vellore,saidapet,44900,2398,4,2,unfurnished,family
chennai,ambattur,14800,571,1,1,unfurnished,bachelors
coimbatore,"rs puram, sathy road",30100,979,2,1,semi-furnished,bachelors/family
tirunelveli,kk nagar,53900,2037,4,3,furnished,family
sivakasi,kuthalingapuram,15700,735,2,2,semi-furnished,bachelors
madurai,"kk nagar, trichy road",27500,1268,3,2,unfurnished,bachelors/family
tirunelveli,"ngo colony, madurai road",28000,1128,3,2,furnished,bachelors
coimbatore,vadavalli,37200,1444,3,3,semi-furnished,bachelors/family
chennai,tambaram,20600,914,2,1,unfurnished,family
coimbatore,rs puram,31400,1243,3,2,semi-furnished,family
chennai,"thiruvanmiyur, e coast road",19200,909,2,2,unfurnished,bachelors/family
chennai,"porur, arcot road",36700,1047,2,2,semi-furnished,bachelors
tirunelveli,thachanallur,21300,1311,3,2,semi-furnished,bachelors/family
salem,"fairlands, erode road",21200,967,2,1,unfurnished,bachelors/family
chennai,"pallikaranai, p h road",11000,547,1,1,unfurnished,bachelors
tiruchirappalli,thuvakudi,19700,823,2,2,unfurnished,bachelors/family
chennai,anna nagar,49000,1584,3,3,semi-furnished,family
erode,thindal,27400,1071,2,1,unfurnished,family
hosur,mathigiri,8900,429,1,1,semi-furnished,bachelors/family
chennai,"pallikaranai, arcot road",34400,1561,3,3,semi-furnished,bachelors
salem,"suramangalam, trichy road",39100,1471,3,3,furnished,bachelors
chennai,"porur, jawaharlal nehru road",19300,788,2,1,unfurnished,family
chennai,pallikaranai,38400,1560,4,4,unfurnished,bachelors/family
tiruppur,uthukuli road,14500,450,1,1,furnished,family
chennai,mylapore,40300,1190,3,3,unfurnished,bachelors/family
erode,perundurai road,16500,734,2,2,furnished,bachelors
erode,"thindal, sathy road",37500,1495,3,3,semi-furnished,family
madurai,"villapuram, melur road",13800,693,2,1,unfurnished,bachelors/family
salem,"gorimedu, bangalore bypass",11000,664,2,2,semi-furnished,family
chennai,thiruvanmiyur,32300,1476,3,2,unfurnished,bachelors
karur,"sungagate, trichy road",17900,1069,2,1,unfurnished,bachelors
chennai,"perungudi, inner ring road",10800,502,1,1,semi-furnished,bachelors/family
hosur,zion hills,35200,1126,3,2,semi-furnished,bachelors
vellore,sathuvachari,12400,509,1,1,furnished,bachelors/family
tirunelveli,"ngo colony, tenkasi road",15900,878,2,1,semi-furnished,bachelors
dindigul,bus stand area,9100,594,1,1,semi-furnished,family
tirunelveli,"kk nagar, madurai road",39900,1606,3,3,semi-furnished,bachelors
chennai,thiruvanmiyur,25300,1135,3,3,unfurnished,bachelors
erode,"veerappanchatram, bhavani road",15600,517,1,1,furnished,bachelors/family
coimbatore,"peelamedu, avinashi road",26500,1087,2,1,unfurnished,family
thanjavur,new bus stand,16800,1070,2,1,unfurnished,family
coimbatore,singanallur,19900,595,1,1,semi-furnished,bachelors
vellore,saidapet,35800,1229,3,2,unfurnished,bachelors/family
madurai,"kk nagar, bypass road",27400,1047,3,3,unfurnished,bachelors
chennai,ambattur,32900,1330,3,3,furnished,bachelors/family
coimbatore,"race course, mettupalayam road",42600,1284,3,2,unfurnished,bachelors/family
tirunelveli,"palayamkottai, madurai road",17200,1015,2,2,semi-furnished,bachelors/family
coimbatore,"singanallur, mettupalayam road",21800,847,2,2,semi-furnished,family
chennai,"t nagar, p h road",44300,1201,3,3,semi-furnished,bachelors
madurai,mattuthavani,35000,1378,3,3,unfurnished,bachelors
madurai,"simmakkal, trichy road",32600,1234,3,3,unfurnished,family
coimbatore,"saravanampatti, mettupalayam road",36100,953,2,1,furnished,bachelors/family
thoothukudi,millerpuram,10100,421,1,1,semi-furnished,family
chennai,t nagar,24600,737,1,1,furnished,family
chennai,"mylapore, mount road",16500,482,1,1,semi-furnished,family
madurai,suryapandian,23000,863,2,2,semi-furnished,bachelors/family
madurai,"arapalayam, bypass road",11600,415,1,1,semi-furnished,bachelors
chennai,"sholinganallur, gst road",22900,908,2,1,furnished,family
salem,"sodal, bangalore bypass",20700,911,2,2,unfurnished,bachelors
tiruppur,"kumaran road, avinashi road",13700,912,2,1,unfurnished,bachelors/family
vellore,"bagayam, katpadi road",15000,804,2,2,semi-furnished,bachelors/family
coimbatore,peelamedu,49600,1665,3,2,unfurnished,bachelors/family
tiruppur,uthukuli road,41800,2195,4,2,semi-furnished,bachelors/family
tirunelveli,town,20700,776,1,1,unfurnished,bachelors/family
vellore,katpadi,21200,912,2,1,unfurnished,family
coimbatore,"saibaba colony, mettupalayam road",15200,516,1,1,unfurnished,family
hosur,"kelamangalam road, sipcot road",19400,761,2,2,unfurnished,bachelors
chennai,"chromepet, inner ring road",34500,1029,2,2,semi-furnished,bachelors/family
coimbatore,"race course, avinashi road",13100,495,1,1,semi-furnished,bachelors/family
chennai,"kodambakkam, sardar patel road",27600,1055,3,2,semi-furnished,bachelors/family
villupuram,panruti road,28800,1197,3,2,semi-furnished,bachelors/family
coimbatore,peelamedu,47600,1876,3,3,unfurnished,family
chennai,"tambaram, arcot road",49600,1380,3,2,semi-furnished,bachelors/family
karur,karur town,11600,697,2,2,unfurnished,family
thoothukudi,"bryant nagar, harbour road",10300,570,1,1,furnished,bachelors/family
salem,hasthampatti,39400,1420,3,2,furnished,bachelors/family
coimbatore,kuniamuthur,30400,996,2,2,semi-furnished,bachelors/family
chennai,mogappair,26800,943,2,2,semi-furnished,bachelors
coimbatore,peelamedu,33700,1482,3,2,semi-furnished,bachelors/family
madurai,"ss colony, trichy road",19400,934,2,1,unfurnished,bachelors/family
chennai,"ambattur, e coast road",34300,1069,2,1,semi-furnished,bachelors
chennai,"chromepet, jawaharlal nehru road",31600,895,2,1,semi-furnished,family
salem,ammapet,15100,803,2,2,unfurnished,bachelors/family
chennai,perungudi,18900,891,2,1,semi-furnished,bachelors/family
chennai,"pallikaranai, sardar patel road",17400,607,1,1,semi-furnished,bachelors/family
chennai,"nungambakkam, inner ring road",30400,1104,3,3,unfurnished,family
nagercoil,"vadasery, kanyakumari road",11900,572,1,1,unfurnished,bachelors/family
karur,thathonimalai,6400,493,1,1,unfurnished,bachelors
madurai,mattuthavani,7700,371,1,1,unfurnished,bachelors/family
tirunelveli,melapalayam,23100,876,2,1,furnished,family
tiruchirappalli,panjappur,12800,468,1,1,unfurnished,bachelors/family
chennai,"adyar, inner ring road",29000,1198,3,3,unfurnished,bachelors
cuddalore,tirupadripulyur,8700,637,1,1,semi-furnished,family
sivakasi,pallapatti,34600,1452,3,2,unfurnished,bachelors/family
chennai,vadapalani,12800,529,1,1,unfurnished,bachelors
coimbatore,race course,26700,966,2,2,unfurnished,bachelors/family
madurai,"simmakkal, bypass road",48000,1459,3,2,furnished,bachelors/family
salem,hasthampatti,43700,2182,4,3,semi-furnished,bachelors
cuddalore,semmandalam,11200,647,1,1,semi-furnished,family
chennai,"mogappair, sardar patel road",68500,2087,4,4,unfurnished,bachelors/family
chennai,sholinganallur,31800,1117,2,1,unfurnished,bachelors
thanjavur,thanjavur town,18100,1189,3,3,unfurnished,bachelors/family
hosur,"zion hills, bangalore road",27900,950,2,1,semi-furnished,bachelors/family
tirunelveli,"thachanallur, madurai road",11800,587,1,1,unfurnished,bachelors/family
madurai,"suryapandian, trichy road",16700,604,1,1,unfurnished,bachelors/family
madurai,"simmakkal, melur road",11500,672,1,1,semi-furnished,bachelors/family
coimbatore,rs puram,10200,490,1,1,furnished,family
chennai,"tambaram, gst road",37300,1080,2,1,semi-furnished,family
chennai,adyar,26000,813,2,1,semi-furnished,family
tiruppur,"veerapandi, avinashi road",24800,924,2,1,unfurnished,family
coimbatore,"gandhipuram, sathy road",19400,948,2,1,unfurnished,bachelors/family
chennai,"kodambakkam, mount road",20600,794,1,1,furnished,bachelors
coimbatore,gandhipuram,19400,830,2,1,semi-furnished,family
salem,"ammapet, erode road",30100,998,2,1,furnished,bachelors
madurai,"simmakkal, melur road",45700,2122,4,2,unfurnished,bachelors/family
tirunelveli,thachanallur,28200,1497,3,2,unfurnished,bachelors
chennai,"thoraipakkam, p h road",22800,1111,2,1,unfurnished,family
madurai,"arapalayam, bypass road",29300,1050,2,1,unfurnished,bachelors/family
coimbatore,"peelamedu, avinashi road",13700,576,1,1,semi-furnished,bachelors/family
madurai,"anna nagar, melur road",25600,1503,3,3,furnished,bachelors
thanjavur,"north gate, trichy road",19500,1054,2,2,semi-furnished,family
tiruchirappalli,"ponmalai, salem road",20600,1083,2,1,furnished,bachelors/family
chennai,"mylapore, mount road",40500,1542,3,2,semi-furnished,family
tiruchirappalli,"woriur, karur bypass",16200,705,1,1,semi-furnished,family
coimbatore,"vadavalli, trichy road",15700,634,1,1,semi-furnished,bachelors/family
chennai,"medavakkam, old mahabalipuram road",39700,1659,3,3,unfurnished,bachelors/family
coimbatore,"rs puram, trichy road",38100,1267,3,3,semi-furnished,bachelors/family
karur,"karur town, trichy road",7600,562,1,1,semi-furnished,bachelors/family
chennai,"pallikaranai, jawaharlal nehru road",19900,731,1,1,semi-furnished,family
karur,karur town,41300,1701,3,3,unfurnished,bachelors
tiruppur,"avinashi road, dharapuram road",12000,723,1,1,semi-furnished,bachelors/family
chennai,kilpauk,39800,1264,3,2,semi-furnished,bachelors/family
tirunelveli,kk nagar,13800,694,2,2,unfurnished,family
coimbatore,singanallur,23600,1111,2,2,semi-furnished,bachelors
salem,"gorimedu, erode road",24000,1292,3,2,unfurnished,family
chennai,"nungambakkam, jawaharlal nehru road",10900,565,1,1,unfurnished,bachelors
chennai,thoraipakkam,42500,1327,3,3,unfurnished,bachelors/family
tirunelveli,vasantha nagar,22700,874,2,1,semi-furnished,family
madurai,kk nagar,17500,815,2,1,furnished,family
chennai,velachery,25900,930,2,1,unfurnished,bachelors/family
thanjavur,north gate,28000,1565,3,2,unfurnished,bachelors/family
nagercoil,vadasery,51700,2112,4,3,unfurnished,bachelors
madurai,"kk nagar, melur road",21800,1242,3,3,semi-furnished,family
coimbatore,vadavalli,31700,1398,3,2,unfurnished,family
chennai,thoraipakkam,16500,707,1,1,unfurnished,family
salem,sodal,23100,866,2,2,semi-furnished,family
tiruchirappalli,"cantonment, tanjore road",21400,1034,2,2,unfurnished,bachelors
chennai,"kodambakkam, e coast road",20000,833,2,2,unfurnished,bachelors
thoothukudi,"millerpuram, tuticorin main road",13000,970,2,1,unfurnished,bachelors/family
chennai,"kodambakkam, arcot road",26100,1087,2,2,unfurnished,bachelors
tiruppur,mangalam road,15200,784,2,1,semi-furnished,bachelors/family
chennai,ambattur,26600,1095,2,1,furnished,bachelors
chennai,"chromepet, jawaharlal nehru road",19200,543,1,1,furnished,family
